Linea;PK;Longitud;Latitud
40;110110;-3.090.151;39.980.105
40;110120;-3.090.038;39.980.081
40;110130;-3.089.925;39.980.057
40;110140;-3.089.812;39.980.033
40;110150;-3.089.699;39.980.009
40;110160;-3.089.586;39.979.985
40;110170;-3.089.473;39.979.960
40;110180;-3.089.361;39.979.936
40;110190;-3.089.248;39.979.911
40;110200;-3.089.135;39.979.887
40;110210;-3.089.023;39.979.862
40;110220;-3.088.910;39.979.837
40;110230;-3.088.798;39.979.812
40;110240;-3.088.685;39.979.787
40;110250;-3.088.573;39.979.762
40;110260;-3.088.461;39.979.736
40;110270;-3.088.348;39.979.711
40;110280;-3.088.236;39.979.685
40;110290;-3.088.124;39.979.659
40;110300;-3.088.012;39.979.633
40;110310;-3.087.900;39.979.607
40;110320;-3.087.787;39.979.581
40;110330;-3.087.675;39.979.555
40;110340;-3.087.563;39.979.529
40;110350;-3.087.451;39.979.502
40;110360;-3.087.339;39.979.476
40;110370;-3.087.228;39.979.449
40;110380;-3.087.116;39.979.422
40;110390;-3.087.004;39.979.395
40;110400;-3.086.892;39.979.368
40;110410;-3.086.781;39.979.341
40;110420;-3.086.669;39.979.314
40;110430;-3.086.557;39.979.286
40;110440;-3.086.446;39.979.259
40;110450;-3.086.334;39.979.231
40;110460;-3.086.223;39.979.203
40;110470;-3.086.112;39.979.175
40;110480;-3.086.001;39.979.147
40;110490;-3.085.889;39.979.119
40;110500;-3.085.778;39.979.091
40;110510;-3.085.667;39.979.062
40;110520;-3.085.556;39.979.034
40;110530;-3.085.445;39.979.005
40;110540;-3.085.334;39.978.977
40;110550;-3.085.223;39.978.948
40;110560;-3.085.112;39.978.919
40;110570;-3.085.001;39.978.891
40;110580;-3.084.890;39.978.861
40;110590;-3.084.779;39.978.832
40;110600;-3.084.669;39.978.803
40;110610;-3.084.558;39.978.773
40;110620;-3.084.447;39.978.743
40;110630;-3.084.337;39.978.713
40;110640;-3.084.227;39.978.683
40;110650;-3.084.116;39.978.653
40;110660;-3.084.006;39.978.623
40;110670;-3.083.895;39.978.593
40;110680;-3.083.785;39.978.563
40;110690;-3.083.675;39.978.532
40;110700;-3.083.565;39.978.501
40;110710;-3.083.455;39.978.471
40;110720;-3.083.345;39.978.440
40;110730;-3.083.235;39.978.409
40;110740;-3.083.125;39.978.378
40;110750;-3.083.015;39.978.347
40;110760;-3.082.905;39.978.315
40;110770;-3.082.795;39.978.284
40;110780;-3.082.685;39.978.253
40;110790;-3.082.576;39.978.221
40;110800;-3.082.466;39.978.189
40;110810;-3.082.357;39.978.158
40;110820;-3.082.247;39.978.126
40;110830;-3.082.138;39.978.094
40;110840;-3.082.028;39.978.062
40;110850;-3.081.919;39.978.029
40;110860;-3.081.810;39.977.996
40;110870;-3.081.701;39.977.963
40;110880;-3.081.592;39.977.931
40;110890;-3.081.483;39.977.898
40;110900;-3.081.374;39.977.865
40;110910;-3.081.265;39.977.832
40;110920;-3.081.156;39.977.799
40;110930;-3.081.047;39.977.765
40;110940;-3.080.938;39.977.732
40;110950;-3.080.830;39.977.698
40;110960;-3.080.721;39.977.665
40;110970;-3.080.612;39.977.631
40;110980;-3.080.504;39.977.597
40;110990;-3.080.396;39.977.563
40;111000;-3.080.287;39.977.529
40;111010;-3.080.179;39.977.495
40;111020;-3.080.070;39.977.461
40;111030;-3.079.962;39.977.426
40;111040;-3.079.854;39.977.391
40;111050;-3.079.746;39.977.356
40;111060;-3.079.638;39.977.322
40;111070;-3.079.530;39.977.287
40;111080;-3.079.422;39.977.252
40;111090;-3.079.314;39.977.217
40;111100;-3.079.206;39.977.182
40;111110;-3.079.099;39.977.147
40;111120;-3.078.991;39.977.111
40;111130;-3.078.883;39.977.076
40;111140;-3.078.776;39.977.041
40;111150;-3.078.668;39.977.005
40;111160;-3.078.560;39.976.969
40;111170;-3.078.453;39.976.933
40;111180;-3.078.345;39.976.898
40;111190;-3.078.238;39.976.862
40;111200;-3.078.131;39.976.826
40;111210;-3.078.023;39.976.790
40;111220;-3.077.916;39.976.754
40;111230;-3.077.809;39.976.717
40;111240;-3.077.702;39.976.681
40;111250;-3.077.595;39.976.644
40;111260;-3.077.488;39.976.608
40;111270;-3.077.381;39.976.571
40;111280;-3.077.274;39.976.535
40;111290;-3.077.167;39.976.498
40;111300;-3.077.060;39.976.462
40;111310;-3.076.953;39.976.425
40;111320;-3.076.846;39.976.388
40;111330;-3.076.739;39.976.352
40;111340;-3.076.632;39.976.315
40;111350;-3.076.525;39.976.278
40;111360;-3.076.418;39.976.241
40;111370;-3.076.311;39.976.204
40;111380;-3.076.204;39.976.167
40;111390;-3.076.098;39.976.130
40;111400;-3.075.991;39.976.093
40;111410;-3.075.884;39.976.056
40;111420;-3.075.777;39.976.020
40;111430;-3.075.670;39.975.983
40;111440;-3.075.564;39.975.945
40;111450;-3.075.457;39.975.908
40;111460;-3.075.350;39.975.871
40;111470;-3.075.243;39.975.834
40;111480;-3.075.137;39.975.797
40;111490;-3.075.030;39.975.760
40;111500;-3.074.923;39.975.723
40;111510;-3.074.817;39.975.686
40;111520;-3.074.710;39.975.649
40;111530;-3.074.603;39.975.612
40;111540;-3.074.496;39.975.575
40;111550;-3.074.389;39.975.538
40;111560;-3.074.283;39.975.501
40;111570;-3.074.176;39.975.464
40;111580;-3.074.069;39.975.427
40;111590;-3.073.962;39.975.390
40;111600;-3.073.855;39.975.353
40;111610;-3.073.748;39.975.316
40;111620;-3.073.642;39.975.279
40;111630;-3.073.535;39.975.243
40;111640;-3.073.428;39.975.206
40;111650;-3.073.321;39.975.169
40;111660;-3.073.214;39.975.133
40;111670;-3.073.107;39.975.096
40;111680;-3.073.000;39.975.059
40;111690;-3.072.893;39.975.023
40;111700;-3.072.786;39.974.986
40;111710;-3.072.679;39.974.949
40;111720;-3.072.572;39.974.913
40;111730;-3.072.464;39.974.877
40;111740;-3.072.357;39.974.841
40;111750;-3.072.250;39.974.804
40;111760;-3.072.143;39.974.768
40;111770;-3.072.035;39.974.732
40;111780;-3.071.928;39.974.696
40;111790;-3.071.821;39.974.660
40;111800;-3.071.713;39.974.624
40;111810;-3.071.606;39.974.589
40;111820;-3.071.498;39.974.553
40;111830;-3.071.391;39.974.517
40;111840;-3.071.283;39.974.482
40;111850;-3.071.175;39.974.446
40;111860;-3.071.068;39.974.411
40;111870;-3.070.960;39.974.376
40;111880;-3.070.852;39.974.340
40;111890;-3.070.744;39.974.305
40;111900;-3.070.636;39.974.270
40;111910;-3.070.528;39.974.235
40;111920;-3.070.420;39.974.201
40;111930;-3.070.312;39.974.166
40;111940;-3.070.204;39.974.131
40;111950;-3.070.096;39.974.097
40;111960;-3.069.988;39.974.062
40;111970;-3.069.879;39.974.028
40;111980;-3.069.771;39.973.994
40;111990;-3.069.663;39.973.960
40;112000;-3.069.554;39.973.926
40;112010;-3.069.446;39.973.892
40;112020;-3.069.337;39.973.859
40;112030;-3.069.228;39.973.825
40;112040;-3.069.119;39.973.792
40;112050;-3.069.010;39.973.759
40;112060;-3.068.901;39.973.726
40;112070;-3.068.792;39.973.693
40;112080;-3.068.683;39.973.660
40;112090;-3.068.574;39.973.627
40;112100;-3.068.465;39.973.595
40;112110;-3.068.356;39.973.562
40;112120;-3.068.247;39.973.529
40;112130;-3.068.138;39.973.497
40;112140;-3.068.028;39.973.464
40;112150;-3.067.919;39.973.432
40;112160;-3.067.810;39.973.400
40;112170;-3.067.700;39.973.369
40;112180;-3.067.590;39.973.337
40;112190;-3.067.481;39.973.305
40;112200;-3.067.371;39.973.274
40;112210;-3.067.261;39.973.242
40;112220;-3.067.151;39.973.211
40;112230;-3.067.041;39.973.180
40;112240;-3.066.931;39.973.149
40;112250;-3.066.821;39.973.119
40;112260;-3.066.711;39.973.088
40;112270;-3.066.601;39.973.057
40;112280;-3.066.491;39.973.027
40;112290;-3.066.381;39.972.996
40;112300;-3.066.270;39.972.966
40;112310;-3.066.160;39.972.936
40;112320;-3.066.050;39.972.906
40;112330;-3.065.939;39.972.876
40;112340;-3.065.829;39.972.846
40;112350;-3.065.718;39.972.816
40;112360;-3.065.608;39.972.787
40;112370;-3.065.497;39.972.757
40;112380;-3.065.386;39.972.728
40;112390;-3.065.275;39.972.699
40;112400;-3.065.164;39.972.670
40;112410;-3.065.053;39.972.642
40;112420;-3.064.942;39.972.613
40;112430;-3.064.831;39.972.584
40;112440;-3.064.720;39.972.555
40;112450;-3.064.609;39.972.527
40;112460;-3.064.498;39.972.499
40;112470;-3.064.387;39.972.471
40;112480;-3.064.275;39.972.443
40;112490;-3.064.164;39.972.415
40;112500;-3.064.053;39.972.387
40;112510;-3.063.941;39.972.359
40;112520;-3.063.830;39.972.332
40;112530;-3.063.718;39.972.304
40;112540;-3.063.607;39.972.277
40;112550;-3.063.495;39.972.250
40;112560;-3.063.383;39.972.223
40;112570;-3.063.272;39.972.195
40;112580;-3.063.160;39.972.168
40;112590;-3.063.048;39.972.141
40;112600;-3.062.936;39.972.115
40;112610;-3.062.824;39.972.088
40;112620;-3.062.712;39.972.062
40;112630;-3.062.600;39.972.036
40;112640;-3.062.488;39.972.010
40;112650;-3.062.376;39.971.984
40;112660;-3.062.264;39.971.958
40;112670;-3.062.152;39.971.932
40;112680;-3.062.039;39.971.907
40;112690;-3.061.927;39.971.881
40;112700;-3.061.815;39.971.856
40;112710;-3.061.702;39.971.830
40;112720;-3.061.590;39.971.805
40;112730;-3.061.477;39.971.781
40;112740;-3.061.365;39.971.756
40;112750;-3.061.252;39.971.731
40;112760;-3.061.139;39.971.707
40;112770;-3.061.027;39.971.682
40;112780;-3.060.914;39.971.658
40;112790;-3.060.801;39.971.634
40;112800;-3.060.688;39.971.609
40;112810;-3.060.575;39.971.586
40;112820;-3.060.462;39.971.562
40;112830;-3.060.349;39.971.538
40;112840;-3.060.236;39.971.514
40;112850;-3.060.123;39.971.491
40;112860;-3.060.010;39.971.468
40;112870;-3.059.897;39.971.445
40;112880;-3.059.784;39.971.422
40;112890;-3.059.671;39.971.398
40;112900;-3.059.558;39.971.375
40;112910;-3.059.444;39.971.353
40;112920;-3.059.331;39.971.330
40;112930;-3.059.217;39.971.308
40;112940;-3.059.104;39.971.285
40;112950;-3.058.990;39.971.263
40;112960;-3.058.877;39.971.241
40;112970;-3.058.763;39.971.219
40;112980;-3.058.650;39.971.197
40;112990;-3.058.536;39.971.176
40;113000;-3.058.422;39.971.154
40;113010;-3.058.309;39.971.132
40;113020;-3.058.195;39.971.111
40;113030;-3.058.081;39.971.089
40;113040;-3.057.968;39.971.068
40;113050;-3.057.854;39.971.046
40;113060;-3.057.740;39.971.026
40;113070;-3.057.626;39.971.005
40;113080;-3.057.512;39.970.984
40;113090;-3.057.398;39.970.964
40;113100;-3.057.284;39.970.943
40;113110;-3.057.170;39.970.923
40;113120;-3.057.056;39.970.903
40;113130;-3.056.941;39.970.883
40;113140;-3.056.827;39.970.864
40;113150;-3.056.713;39.970.844
40;113160;-3.056.599;39.970.824
40;113170;-3.056.484;39.970.804
40;113180;-3.056.370;39.970.784
40;113190;-3.056.256;39.970.765
40;113200;-3.056.141;39.970.746
40;113210;-3.056.027;39.970.727
40;113220;-3.055.912;39.970.708
40;113230;-3.055.798;39.970.690
40;113240;-3.055.683;39.970.671
40;113250;-3.055.569;39.970.653
40;113260;-3.055.454;39.970.634
40;113270;-3.055.339;39.970.616
40;113280;-3.055.225;39.970.598
40;113290;-3.055.110;39.970.580
40;113300;-3.054.995;39.970.562
40;113310;-3.054.880;39.970.544
40;113320;-3.054.765;39.970.526
40;113330;-3.054.651;39.970.509
40;113340;-3.054.536;39.970.492
40;113350;-3.054.421;39.970.475
40;113360;-3.054.306;39.970.458
40;113370;-3.054.191;39.970.441
40;113380;-3.054.075;39.970.424
40;113390;-3.053.960;39.970.408
40;113400;-3.053.845;39.970.391
40;113410;-3.053.730;39.970.374
40;113420;-3.053.615;39.970.358
40;113430;-3.053.500;39.970.341
40;113440;-3.053.385;39.970.325
40;113450;-3.053.270;39.970.309
40;113460;-3.053.154;39.970.293
40;113470;-3.053.039;39.970.277
40;113480;-3.052.924;39.970.262
40;113490;-3.052.808;39.970.247
40;113500;-3.052.693;39.970.231
40;113510;-3.052.577;39.970.216
40;113520;-3.052.462;39.970.201
40;113530;-3.052.347;39.970.186
40;113540;-3.052.231;39.970.172
40;113550;-3.052.116;39.970.157
40;113560;-3.052.000;39.970.142
40;113570;-3.051.884;39.970.128
40;113580;-3.051.769;39.970.114
40;113590;-3.051.653;39.970.100
40;113600;-3.051.537;39.970.086
40;113610;-3.051.422;39.970.072
40;113620;-3.051.306;39.970.058
40;113630;-3.051.190;39.970.044
40;113640;-3.051.075;39.970.030
40;113650;-3.050.959;39.970.017
40;113660;-3.050.843;39.970.003
40;113670;-3.050.727;39.969.990
40;113680;-3.050.611;39.969.977
40;113690;-3.050.495;39.969.964
40;113700;-3.050.379;39.969.951
40;113710;-3.050.264;39.969.939
40;113720;-3.050.148;39.969.926
40;113730;-3.050.032;39.969.914
40;113740;-3.049.916;39.969.901
40;113750;-3.049.800;39.969.889
40;113760;-3.049.683;39.969.878
40;113770;-3.049.567;39.969.866
40;113780;-3.049.451;39.969.854
40;113790;-3.049.335;39.969.842
40;113800;-3.049.219;39.969.831
40;113810;-3.049.103;39.969.820
40;113820;-3.048.987;39.969.809
40;113830;-3.048.870;39.969.798
40;113840;-3.048.754;39.969.786
40;113850;-3.048.638;39.969.775
40;113860;-3.048.522;39.969.764
40;113870;-3.048.405;39.969.754
40;113880;-3.048.289;39.969.744
40;113890;-3.048.173;39.969.733
40;113900;-3.048.057;39.969.723
40;113910;-3.047.940;39.969.712
40;113920;-3.047.824;39.969.703
40;113930;-3.047.707;39.969.693
40;113940;-3.047.591;39.969.683
40;113950;-3.047.475;39.969.673
40;113960;-3.047.358;39.969.664
40;113970;-3.047.242;39.969.654
40;113980;-3.047.125;39.969.645
40;113990;-3.047.009;39.969.637
40;114000;-3.046.892;39.969.628
40;114010;-3.046.776;39.969.619
40;114020;-3.046.659;39.969.610
40;114030;-3.046.542;39.969.602
40;114040;-3.046.426;39.969.593
40;114050;-3.046.309;39.969.585
40;114060;-3.046.193;39.969.576
40;114070;-3.046.076;39.969.568
40;114080;-3.045.959;39.969.560
40;114090;-3.045.843;39.969.553
40;114100;-3.045.726;39.969.545
40;114110;-3.045.609;39.969.537
40;114120;-3.045.493;39.969.530
40;114130;-3.045.376;39.969.523
40;114140;-3.045.259;39.969.516
40;114150;-3.045.143;39.969.509
40;114160;-3.045.026;39.969.502
40;114170;-3.044.909;39.969.495
40;114180;-3.044.792;39.969.488
40;114190;-3.044.675;39.969.482
40;114200;-3.044.559;39.969.475
40;114210;-3.044.442;39.969.469
40;114220;-3.044.325;39.969.463
40;114230;-3.044.208;39.969.457
40;114240;-3.044.091;39.969.451
40;114250;-3.043.974;39.969.445
40;114260;-3.043.858;39.969.440
40;114270;-3.043.741;39.969.434
40;114280;-3.043.624;39.969.429
40;114290;-3.043.507;39.969.423
40;114300;-3.043.390;39.969.418
40;114310;-3.043.273;39.969.413
40;114320;-3.043.156;39.969.409
40;114330;-3.043.039;39.969.404
40;114340;-3.042.922;39.969.399
40;114350;-3.042.805;39.969.394
40;114360;-3.042.688;39.969.390
40;114370;-3.042.571;39.969.385
40;114380;-3.042.454;39.969.381
40;114390;-3.042.338;39.969.377
40;114400;-3.042.221;39.969.374
40;114410;-3.042.104;39.969.370
40;114420;-3.041.987;39.969.366
40;114430;-3.041.869;39.969.363
40;114440;-3.041.752;39.969.360
40;114450;-3.041.635;39.969.357
40;114460;-3.041.518;39.969.354
40;114470;-3.041.401;39.969.351
40;114480;-3.041.284;39.969.348
40;114490;-3.041.167;39.969.345
40;114500;-3.041.050;39.969.343
40;114510;-3.040.933;39.969.340
40;114520;-3.040.816;39.969.338
40;114530;-3.040.699;39.969.336
40;114540;-3.040.582;39.969.333
40;114550;-3.040.465;39.969.331
40;114560;-3.040.348;39.969.330
40;114570;-3.040.231;39.969.328
40;114580;-3.040.114;39.969.327
40;114590;-3.039.997;39.969.325
40;114600;-3.039.880;39.969.324
40;114610;-3.039.762;39.969.323
40;114620;-3.039.645;39.969.322
40;114630;-3.039.528;39.969.321
40;114640;-3.039.411;39.969.320
40;114650;-3.039.294;39.969.320
40;114660;-3.039.177;39.969.319
40;114670;-3.039.060;39.969.319
40;114680;-3.038.943;39.969.319
40;114690;-3.038.826;39.969.319
40;114700;-3.038.709;39.969.319
40;114710;-3.038.591;39.969.319
40;114720;-3.038.474;39.969.319
40;114730;-3.038.357;39.969.319
40;114740;-3.038.240;39.969.320
40;114750;-3.038.123;39.969.321
40;114760;-3.038.006;39.969.322
40;114770;-3.037.889;39.969.323
40;114780;-3.037.772;39.969.324
40;114790;-3.037.655;39.969.325
40;114800;-3.037.538;39.969.326
40;114810;-3.037.421;39.969.327
40;114820;-3.037.304;39.969.329
40;114830;-3.037.186;39.969.331
40;114840;-3.037.069;39.969.333
40;114850;-3.036.952;39.969.335
40;114860;-3.036.835;39.969.337
40;114870;-3.036.718;39.969.339
40;114880;-3.036.601;39.969.342
40;114890;-3.036.484;39.969.344
40;114900;-3.036.367;39.969.347
40;114910;-3.036.250;39.969.349
40;114920;-3.036.133;39.969.352
40;114930;-3.036.016;39.969.355
40;114940;-3.035.899;39.969.358
40;114950;-3.035.782;39.969.361
40;114960;-3.035.665;39.969.365
40;114970;-3.035.548;39.969.368
40;114980;-3.035.431;39.969.372
40;114990;-3.035.314;39.969.375
40;115000;-3.035.197;39.969.379
40;115010;-3.035.080;39.969.383
40;115020;-3.034.963;39.969.388
40;115030;-3.034.846;39.969.392
40;115040;-3.034.729;39.969.396
40;115050;-3.034.612;39.969.400
40;115060;-3.034.495;39.969.405
40;115070;-3.034.378;39.969.410
40;115080;-3.034.261;39.969.415
40;115090;-3.034.144;39.969.420
40;115100;-3.034.027;39.969.425
40;115110;-3.033.911;39.969.431
40;115120;-3.033.794;39.969.437
40;115130;-3.033.677;39.969.442
40;115140;-3.033.560;39.969.448
40;115150;-3.033.443;39.969.453
40;115160;-3.033.326;39.969.459
40;115170;-3.033.209;39.969.465
40;115180;-3.033.093;39.969.472
40;115190;-3.032.976;39.969.478
40;115200;-3.032.859;39.969.484
40;115210;-3.032.742;39.969.491
40;115220;-3.032.625;39.969.497
40;115230;-3.032.509;39.969.505
40;115240;-3.032.392;39.969.512
40;115250;-3.032.275;39.969.519
40;115260;-3.032.158;39.969.526
40;115270;-3.032.042;39.969.534
40;115280;-3.031.925;39.969.542
40;115290;-3.031.808;39.969.550
40;115300;-3.031.692;39.969.557
40;115310;-3.031.575;39.969.565
40;115320;-3.031.458;39.969.573
40;115330;-3.031.342;39.969.581
40;115340;-3.031.225;39.969.589
40;115350;-3.031.109;39.969.597
40;115360;-3.030.992;39.969.606
40;115370;-3.030.875;39.969.614
40;115380;-3.030.759;39.969.623
40;115390;-3.030.642;39.969.632
40;115400;-3.030.526;39.969.641
40;115410;-3.030.409;39.969.650
40;115420;-3.030.293;39.969.660
40;115430;-3.030.177;39.969.669
40;115440;-3.030.060;39.969.679
40;115450;-3.029.944;39.969.688
40;115460;-3.029.827;39.969.698
40;115470;-3.029.711;39.969.708
40;115480;-3.029.594;39.969.718
40;115490;-3.029.478;39.969.728
40;115500;-3.029.362;39.969.738
40;115510;-3.029.245;39.969.748
40;115520;-3.029.129;39.969.759
40;115530;-3.029.013;39.969.769
40;115540;-3.028.897;39.969.780
40;115550;-3.028.780;39.969.791
40;115560;-3.028.664;39.969.802
40;115570;-3.028.548;39.969.813
40;115580;-3.028.432;39.969.825
40;115590;-3.028.316;39.969.836
40;115600;-3.028.199;39.969.848
40;115610;-3.028.083;39.969.859
40;115620;-3.027.967;39.969.871
40;115630;-3.027.851;39.969.883
40;115640;-3.027.735;39.969.896
40;115650;-3.027.619;39.969.908
40;115660;-3.027.503;39.969.920
40;115670;-3.027.387;39.969.932
40;115680;-3.027.271;39.969.945
40;115690;-3.027.155;39.969.958
40;115700;-3.027.039;39.969.970
40;115710;-3.026.924;39.969.983
40;115720;-3.026.808;39.969.996
40;115730;-3.026.692;39.970.009
40;115740;-3.026.576;39.970.022
40;115750;-3.026.460;39.970.036
40;115760;-3.026.344;39.970.049
40;115770;-3.026.229;39.970.063
40;115780;-3.026.113;39.970.077
40;115790;-3.025.997;39.970.090
40;115800;-3.025.882;39.970.105
40;115810;-3.025.766;39.970.119
40;115820;-3.025.650;39.970.134
40;115830;-3.025.535;39.970.148
40;115840;-3.025.419;39.970.163
40;115850;-3.025.304;39.970.177
40;115860;-3.025.188;39.970.192
40;115870;-3.025.073;39.970.207
40;115880;-3.024.957;39.970.222
40;115890;-3.024.842;39.970.237
40;115900;-3.024.727;39.970.253
40;115910;-3.024.611;39.970.268
40;115920;-3.024.496;39.970.284
40;115930;-3.024.381;39.970.300
40;115940;-3.024.266;39.970.316
40;115950;-3.024.150;39.970.332
40;115960;-3.024.035;39.970.348
40;115970;-3.023.920;39.970.364
40;115980;-3.023.805;39.970.380
40;115990;-3.023.690;39.970.397
40;116000;-3.023.575;39.970.414
40;116010;-3.023.460;39.970.431
40;116020;-3.023.345;39.970.448
40;116030;-3.023.230;39.970.465
40;116040;-3.023.115;39.970.482
40;116050;-3.023.000;39.970.499
40;116060;-3.022.885;39.970.516
40;116070;-3.022.770;39.970.534
40;116080;-3.022.655;39.970.551
40;116090;-3.022.540;39.970.569
40;116100;-3.022.426;39.970.587
40;116110;-3.022.311;39.970.605
40;116120;-3.022.196;39.970.623
40;116130;-3.022.082;39.970.641
40;116140;-3.021.967;39.970.660
40;116150;-3.021.852;39.970.678
40;116160;-3.021.738;39.970.697
40;116170;-3.021.623;39.970.716
40;116180;-3.021.509;39.970.735
40;116190;-3.021.394;39.970.754
40;116200;-3.021.280;39.970.773
40;116210;-3.021.166;39.970.792
40;116220;-3.021.051;39.970.811
40;116230;-3.020.937;39.970.831
40;116240;-3.020.823;39.970.851
40;116250;-3.020.708;39.970.871
40;116260;-3.020.594;39.970.890
40;116270;-3.020.480;39.970.910
40;116280;-3.020.366;39.970.931
40;116290;-3.020.252;39.970.951
40;116300;-3.020.138;39.970.972
40;116310;-3.020.024;39.970.992
40;116320;-3.019.910;39.971.013
40;116330;-3.019.796;39.971.033
40;116340;-3.019.682;39.971.054
40;116350;-3.019.568;39.971.075
40;116360;-3.019.455;39.971.096
40;116370;-3.019.341;39.971.117
40;116380;-3.019.227;39.971.139
40;116390;-3.019.113;39.971.161
40;116400;-3.019.000;39.971.183
40;116410;-3.018.886;39.971.204
40;116420;-3.018.772;39.971.226
40;116430;-3.018.659;39.971.248
40;116440;-3.018.545;39.971.270
40;116450;-3.018.432;39.971.293
40;116460;-3.018.319;39.971.315
40;116470;-3.018.205;39.971.338
40;116480;-3.018.092;39.971.360
40;116490;-3.017.979;39.971.383
40;116500;-3.017.866;39.971.406
40;116510;-3.017.752;39.971.429
40;116520;-3.017.639;39.971.452
40;116530;-3.017.526;39.971.475
40;116540;-3.017.413;39.971.499
40;116550;-3.017.300;39.971.522
40;116560;-3.017.187;39.971.546
40;116570;-3.017.074;39.971.570
40;116580;-3.016.961;39.971.593
40;116590;-3.016.848;39.971.618
40;116600;-3.016.736;39.971.642
40;116610;-3.016.623;39.971.666
40;116620;-3.016.510;39.971.690
40;116630;-3.016.397;39.971.715
40;116640;-3.016.285;39.971.739
40;116650;-3.016.172;39.971.764
40;116660;-3.016.060;39.971.789
40;116670;-3.015.947;39.971.814
40;116680;-3.015.835;39.971.840
40;116690;-3.015.722;39.971.865
40;116700;-3.015.610;39.971.890
40;116710;-3.015.498;39.971.916
40;116720;-3.015.386;39.971.942
40;116730;-3.015.274;39.971.968
40;116740;-3.015.161;39.971.993
40;116750;-3.015.049;39.972.019
40;116760;-3.014.937;39.972.045
40;116770;-3.014.825;39.972.071
40;116780;-3.014.713;39.972.098
40;116790;-3.014.601;39.972.125
40;116800;-3.014.489;39.972.151
40;116810;-3.014.378;39.972.178
40;116820;-3.014.266;39.972.204
40;116830;-3.014.154;39.972.231
40;116840;-3.014.042;39.972.259
40;116850;-3.013.931;39.972.286
40;116860;-3.013.819;39.972.313
40;116870;-3.013.708;39.972.341
40;116880;-3.013.596;39.972.368
40;116890;-3.013.485;39.972.396
40;116900;-3.013.373;39.972.424
40;116910;-3.013.262;39.972.452
40;116920;-3.013.151;39.972.480
40;116930;-3.013.040;39.972.508
40;116940;-3.012.929;39.972.537
40;116950;-3.012.817;39.972.565
40;116960;-3.012.706;39.972.593
40;116970;-3.012.595;39.972.622
40;116980;-3.012.484;39.972.651
40;116990;-3.012.373;39.972.680
40;117000;-3.012.262;39.972.708
40;117010;-3.012.151;39.972.737
40;117020;-3.012.041;39.972.766
40;117030;-3.011.930;39.972.795
40;117040;-3.011.819;39.972.825
40;117050;-3.011.708;39.972.854
40;117060;-3.011.598;39.972.883
40;117070;-3.011.487;39.972.913
40;117080;-3.011.376;39.972.943
40;117090;-3.011.266;39.972.972
40;117100;-3.011.155;39.973.002
40;117110;-3.011.045;39.973.032
40;117120;-3.010.934;39.973.062
40;117130;-3.010.824;39.973.091
40;117140;-3.010.713;39.973.121
40;117150;-3.010.603;39.973.151
40;117160;-3.010.493;39.973.182
40;117170;-3.010.382;39.973.212
40;117180;-3.010.272;39.973.242
40;117190;-3.010.162;39.973.272
40;117200;-3.010.051;39.973.302
40;117210;-3.009.941;39.973.332
40;117220;-3.009.831;39.973.363
40;117230;-3.009.720;39.973.393
40;117240;-3.009.610;39.973.423
40;117250;-3.009.500;39.973.454
40;117260;-3.009.390;39.973.484
40;117270;-3.009.279;39.973.514
40;117280;-3.009.169;39.973.545
40;117290;-3.009.059;39.973.575
40;117300;-3.008.949;39.973.606
40;117310;-3.008.839;39.973.636
40;117320;-3.008.728;39.973.667
40;117330;-3.008.618;39.973.697
40;117340;-3.008.508;39.973.728
40;117350;-3.008.398;39.973.758
40;117360;-3.008.287;39.973.789
40;117370;-3.008.177;39.973.819
40;117380;-3.008.067;39.973.850
40;117390;-3.007.957;39.973.880
40;117400;-3.007.847;39.973.911
40;117410;-3.007.737;39.973.941
40;117420;-3.007.626;39.973.972
40;117430;-3.007.516;39.974.002
40;117440;-3.007.406;39.974.033
40;117450;-3.007.296;39.974.063
40;117460;-3.007.186;39.974.093
40;117470;-3.007.075;39.974.124
40;117480;-3.006.965;39.974.154
40;117490;-3.006.855;39.974.185
40;117500;-3.006.745;39.974.216
40;117510;-3.006.635;39.974.246
40;117520;-3.006.524;39.974.277
40;117530;-3.006.414;39.974.307
40;117540;-3.006.304;39.974.338
40;117550;-3.006.194;39.974.368
40;117560;-3.006.084;39.974.399
40;117570;-3.005.974;39.974.429
40;117580;-3.005.863;39.974.460
40;117590;-3.005.753;39.974.490
40;117600;-3.005.643;39.974.521
40;117610;-3.005.533;39.974.551
40;117620;-3.005.423;39.974.582
40;117630;-3.005.312;39.974.612
40;117640;-3.005.202;39.974.643
40;117650;-3.005.092;39.974.673
40;117660;-3.004.982;39.974.704
40;117670;-3.004.872;39.974.734
40;117680;-3.004.761;39.974.765
40;117690;-3.004.651;39.974.795
40;117700;-3.004.541;39.974.825
40;117710;-3.004.431;39.974.856
40;117720;-3.004.320;39.974.886
40;117730;-3.004.210;39.974.917
40;117740;-3.004.100;39.974.948
40;117750;-3.003.990;39.974.978
40;117760;-3.003.880;39.975.009
40;117770;-3.003.770;39.975.039
40;117780;-3.003.659;39.975.070
40;117790;-3.003.549;39.975.100
40;117800;-3.003.439;39.975.131
40;117810;-3.003.329;39.975.161
40;117820;-3.003.219;39.975.192
40;117830;-3.003.109;39.975.222
40;117840;-3.002.998;39.975.253
40;117850;-3.002.888;39.975.283
40;117860;-3.002.778;39.975.313
