Linea;PK;Longitud;Latitud
42;265850;-1.993.106;39.453.110
42;265860;-1.993.129;39.453.022
42;265870;-1.993.153;39.452.934
42;265880;-1.993.177;39.452.846
42;265890;-1.993.201;39.452.757
42;265900;-1.993.225;39.452.669
42;265910;-1.993.248;39.452.581
42;265920;-1.993.272;39.452.493
42;265930;-1.993.297;39.452.405
42;265940;-1.993.322;39.452.317
42;265950;-1.993.347;39.452.229
42;265960;-1.993.372;39.452.141
42;265970;-1.993.397;39.452.053
42;265980;-1.993.422;39.451.965
42;265990;-1.993.448;39.451.877
42;266000;-1.993.473;39.451.789
42;266010;-1.993.498;39.451.701
42;266020;-1.993.524;39.451.613
42;266030;-1.993.550;39.451.525
42;266040;-1.993.577;39.451.438
42;266050;-1.993.603;39.451.350
42;266060;-1.993.629;39.451.262
42;266070;-1.993.655;39.451.174
42;266080;-1.993.681;39.451.087
42;266090;-1.993.708;39.450.999
42;266100;-1.993.734;39.450.911
42;266110;-1.993.762;39.450.824
42;266120;-1.993.789;39.450.736
42;266130;-1.993.816;39.450.648
42;266140;-1.993.843;39.450.561
42;266150;-1.993.870;39.450.473
42;266160;-1.993.897;39.450.386
42;266170;-1.993.924;39.450.298
42;266180;-1.993.951;39.450.210
42;266190;-1.993.979;39.450.123
42;266200;-1.994.006;39.450.035
42;266210;-1.994.034;39.449.948
42;266220;-1.994.062;39.449.860
42;266230;-1.994.090;39.449.773
42;266240;-1.994.118;39.449.685
42;266250;-1.994.146;39.449.598
42;266260;-1.994.174;39.449.510
42;266270;-1.994.201;39.449.423
42;266280;-1.994.229;39.449.335
42;266290;-1.994.257;39.449.248
42;266300;-1.994.285;39.449.160
42;266310;-1.994.313;39.449.073
42;266320;-1.994.341;39.448.986
42;266330;-1.994.369;39.448.898
42;266340;-1.994.398;39.448.811
42;266350;-1.994.426;39.448.723
42;266360;-1.994.454;39.448.636
42;266370;-1.994.482;39.448.549
42;266380;-1.994.510;39.448.461
42;266390;-1.994.538;39.448.374
42;266400;-1.994.567;39.448.286
42;266410;-1.994.595;39.448.199
42;266420;-1.994.623;39.448.112
42;266430;-1.994.651;39.448.024
42;266440;-1.994.680;39.447.937
42;266450;-1.994.708;39.447.849
42;266460;-1.994.736;39.447.762
42;266470;-1.994.764;39.447.675
42;266480;-1.994.792;39.447.587
42;266490;-1.994.821;39.447.500
42;266500;-1.994.849;39.447.412
42;266510;-1.994.877;39.447.325
42;266520;-1.994.905;39.447.238
42;266530;-1.994.934;39.447.150
42;266540;-1.994.962;39.447.063
42;266550;-1.994.990;39.446.975
42;266560;-1.995.018;39.446.888
42;266570;-1.995.047;39.446.801
42;266580;-1.995.075;39.446.713
42;266590;-1.995.103;39.446.626
42;266600;-1.995.131;39.446.538
42;266610;-1.995.160;39.446.451
42;266620;-1.995.188;39.446.364
42;266630;-1.995.216;39.446.276
42;266640;-1.995.244;39.446.189
42;266650;-1.995.272;39.446.101
42;266660;-1.995.301;39.446.014
42;266670;-1.995.329;39.445.927
42;266680;-1.995.357;39.445.839
42;266690;-1.995.385;39.445.752
42;266700;-1.995.414;39.445.664
42;266710;-1.995.442;39.445.577
42;266720;-1.995.470;39.445.490
42;266730;-1.995.498;39.445.402
42;266740;-1.995.527;39.445.315
42;266750;-1.995.555;39.445.227
42;266760;-1.995.583;39.445.140
42;266770;-1.995.611;39.445.053
42;266780;-1.995.639;39.444.965
42;266790;-1.995.668;39.444.878
42;266800;-1.995.696;39.444.790
42;266810;-1.995.724;39.444.703
42;266820;-1.995.752;39.444.616
42;266830;-1.995.781;39.444.528
42;266840;-1.995.809;39.444.441
42;266850;-1.995.837;39.444.353
42;266860;-1.995.865;39.444.266
42;266870;-1.995.894;39.444.179
42;266880;-1.995.922;39.444.091
42;266890;-1.995.950;39.444.004
42;266900;-1.995.978;39.443.916
42;266910;-1.996.006;39.443.829
42;266920;-1.996.035;39.443.742
42;266930;-1.996.063;39.443.654
42;266940;-1.996.091;39.443.567
42;266950;-1.996.119;39.443.479
42;266960;-1.996.148;39.443.392
42;266970;-1.996.176;39.443.305
42;266980;-1.996.204;39.443.217
42;266990;-1.996.232;39.443.130
42;267000;-1.996.260;39.443.042
42;267010;-1.996.289;39.442.955
42;267020;-1.996.317;39.442.868
42;267030;-1.996.345;39.442.780
42;267040;-1.996.373;39.442.693
42;267050;-1.996.402;39.442.605
42;267060;-1.996.430;39.442.518
42;267070;-1.996.458;39.442.431
42;267080;-1.996.486;39.442.343
42;267090;-1.996.515;39.442.256
42;267100;-1.996.543;39.442.168
42;267110;-1.996.571;39.442.081
42;267120;-1.996.599;39.441.994
42;267130;-1.996.627;39.441.906
42;267140;-1.996.656;39.441.819
42;267150;-1.996.684;39.441.731
42;267160;-1.996.712;39.441.644
42;267170;-1.996.740;39.441.557
42;267180;-1.996.769;39.441.469
42;267190;-1.996.797;39.441.382
42;267200;-1.996.825;39.441.294
42;267210;-1.996.853;39.441.207
42;267220;-1.996.882;39.441.120
42;267230;-1.996.910;39.441.032
42;267240;-1.996.938;39.440.945
42;267250;-1.996.966;39.440.857
42;267260;-1.996.994;39.440.770
42;267270;-1.997.023;39.440.683
42;267280;-1.997.051;39.440.595
42;267290;-1.997.079;39.440.508
42;267300;-1.997.107;39.440.420
42;267310;-1.997.136;39.440.333
42;267320;-1.997.164;39.440.246
42;267330;-1.997.192;39.440.158
42;267340;-1.997.220;39.440.071
42;267350;-1.997.248;39.439.983
42;267360;-1.997.277;39.439.896
42;267370;-1.997.305;39.439.809
42;267380;-1.997.333;39.439.721
42;267390;-1.997.361;39.439.634
42;267400;-1.997.390;39.439.546
42;267410;-1.997.418;39.439.459
42;267420;-1.997.446;39.439.372
42;267430;-1.997.474;39.439.284
42;267440;-1.997.502;39.439.197
42;267450;-1.997.531;39.439.109
42;267460;-1.997.559;39.439.022
42;267470;-1.997.587;39.438.935
42;267480;-1.997.615;39.438.847
42;267490;-1.997.644;39.438.760
42;267500;-1.997.672;39.438.672
42;267510;-1.997.700;39.438.585
42;267520;-1.997.728;39.438.498
42;267530;-1.997.757;39.438.410
42;267540;-1.997.785;39.438.323
42;267550;-1.997.813;39.438.235
42;267560;-1.997.841;39.438.148
42;267570;-1.997.869;39.438.061
42;267580;-1.997.898;39.437.973
42;267590;-1.997.926;39.437.886
42;267600;-1.997.954;39.437.798
42;267610;-1.997.982;39.437.711
42;267620;-1.998.011;39.437.624
42;267630;-1.998.039;39.437.536
42;267640;-1.998.067;39.437.449
42;267650;-1.998.095;39.437.361
42;267660;-1.998.123;39.437.274
42;267670;-1.998.152;39.437.187
42;267680;-1.998.180;39.437.099
42;267690;-1.998.208;39.437.012
42;267700;-1.998.236;39.436.924
42;267710;-1.998.265;39.436.837
42;267720;-1.998.293;39.436.750
42;267730;-1.998.321;39.436.662
42;267740;-1.998.349;39.436.575
42;267750;-1.998.377;39.436.487
42;267760;-1.998.406;39.436.400
42;267770;-1.998.434;39.436.313
42;267780;-1.998.462;39.436.225
42;267790;-1.998.490;39.436.138
42;267800;-1.998.519;39.436.050
42;267810;-1.998.547;39.435.963
42;267820;-1.998.575;39.435.876
42;267830;-1.998.603;39.435.788
42;267840;-1.998.631;39.435.701
42;267850;-1.998.660;39.435.613
42;267860;-1.998.688;39.435.526
42;267870;-1.998.716;39.435.439
42;267880;-1.998.744;39.435.351
42;267890;-1.998.773;39.435.264
42;267900;-1.998.801;39.435.177
42;267910;-1.998.829;39.435.089
42;267920;-1.998.857;39.435.002
42;267930;-1.998.885;39.434.914
42;267940;-1.998.914;39.434.827
42;267950;-1.998.942;39.434.740
42;267960;-1.998.970;39.434.652
42;267970;-1.998.998;39.434.565
42;267980;-1.999.027;39.434.477
42;267990;-1.999.055;39.434.390
42;268000;-1.999.083;39.434.303
42;268010;-1.999.111;39.434.215
42;268020;-1.999.139;39.434.128
42;268030;-1.999.168;39.434.040
42;268040;-1.999.196;39.433.953
42;268050;-1.999.224;39.433.866
42;268060;-1.999.252;39.433.778
42;268070;-1.999.281;39.433.691
42;268080;-1.999.309;39.433.603
42;268090;-1.999.337;39.433.516
42;268100;-1.999.365;39.433.428
42;268110;-1.999.393;39.433.341
42;268120;-1.999.422;39.433.254
42;268130;-1.999.450;39.433.166
42;268140;-1.999.478;39.433.079
42;268150;-1.999.506;39.432.991
42;268160;-1.999.535;39.432.904
42;268170;-1.999.563;39.432.817
42;268180;-1.999.591;39.432.729
42;268190;-1.999.619;39.432.642
42;268200;-1.999.647;39.432.554
42;268210;-1.999.676;39.432.467
42;268220;-1.999.704;39.432.380
42;268230;-1.999.732;39.432.292
42;268240;-1.999.760;39.432.205
42;268250;-1.999.789;39.432.117
42;268260;-1.999.817;39.432.030
42;268270;-1.999.845;39.431.943
42;268280;-1.999.873;39.431.855
42;268290;-1.999.901;39.431.768
42;268300;-1.999.930;39.431.680
42;268310;-1.999.958;39.431.593
42;268320;-1.999.986;39.431.506
42;268330;-2.000.014;39.431.418
42;268340;-2.000.043;39.431.331
42;268350;-2.000.071;39.431.243
42;268360;-2.000.099;39.431.156
42;268370;-2.000.127;39.431.069
42;268380;-2.000.155;39.430.981
42;268390;-2.000.184;39.430.894
42;268400;-2.000.212;39.430.806
42;268410;-2.000.240;39.430.719
42;268420;-2.000.268;39.430.632
42;268430;-2.000.296;39.430.544
42;268440;-2.000.325;39.430.457
42;268450;-2.000.353;39.430.369
42;268460;-2.000.381;39.430.282
42;268470;-2.000.409;39.430.195
42;268480;-2.000.438;39.430.107
42;268490;-2.000.466;39.430.020
42;268500;-2.000.494;39.429.932
42;268510;-2.000.522;39.429.845
42;268520;-2.000.550;39.429.758
42;268530;-2.000.579;39.429.670
42;268540;-2.000.607;39.429.583
42;268550;-2.000.635;39.429.495
42;268560;-2.000.663;39.429.408
42;268570;-2.000.692;39.429.321
42;268580;-2.000.720;39.429.233
42;268590;-2.000.748;39.429.146
42;268600;-2.000.776;39.429.058
42;268610;-2.000.804;39.428.971
42;268620;-2.000.833;39.428.884
42;268630;-2.000.861;39.428.796
42;268640;-2.000.889;39.428.709
42;268650;-2.000.917;39.428.621
42;268660;-2.000.945;39.428.534
42;268670;-2.000.974;39.428.447
42;268680;-2.001.002;39.428.359
42;268690;-2.001.030;39.428.272
42;268700;-2.001.058;39.428.184
42;268710;-2.001.087;39.428.097
42;268720;-2.001.115;39.428.010
42;268730;-2.001.143;39.427.922
42;268740;-2.001.171;39.427.835
42;268750;-2.001.199;39.427.747
42;268760;-2.001.228;39.427.660
42;268770;-2.001.256;39.427.573
42;268780;-2.001.284;39.427.485
42;268790;-2.001.312;39.427.398
42;268800;-2.001.341;39.427.310
42;268810;-2.001.369;39.427.223
42;268820;-2.001.397;39.427.136
42;268830;-2.001.425;39.427.048
42;268840;-2.001.453;39.426.961
42;268850;-2.001.481;39.426.873
42;268860;-2.001.510;39.426.786
42;268870;-2.001.538;39.426.699
42;268880;-2.001.566;39.426.611
42;268890;-2.001.594;39.426.524
42;268900;-2.001.622;39.426.436
42;268910;-2.001.651;39.426.349
42;268920;-2.001.679;39.426.262
42;268930;-2.001.707;39.426.174
42;268940;-2.001.735;39.426.087
42;268950;-2.001.763;39.425.999
42;268960;-2.001.791;39.425.912
42;268970;-2.001.818;39.425.824
42;268980;-2.001.846;39.425.737
42;268990;-2.001.874;39.425.649
42;269000;-2.001.902;39.425.562
42;269010;-2.001.930;39.425.475
42;269020;-2.001.958;39.425.387
42;269030;-2.001.986;39.425.299
42;269040;-2.002.013;39.425.212
42;269050;-2.002.041;39.425.124
42;269060;-2.002.068;39.425.037
42;269070;-2.002.096;39.424.949
42;269080;-2.002.124;39.424.862
42;269090;-2.002.151;39.424.774
42;269100;-2.002.179;39.424.687
42;269110;-2.002.206;39.424.599
42;269120;-2.002.233;39.424.512
42;269130;-2.002.260;39.424.424
42;269140;-2.002.287;39.424.336
42;269150;-2.002.314;39.424.249
42;269160;-2.002.341;39.424.161
42;269170;-2.002.368;39.424.074
42;269180;-2.002.395;39.423.986
42;269190;-2.002.422;39.423.898
42;269200;-2.002.449;39.423.811
42;269210;-2.002.476;39.423.723
42;269220;-2.002.502;39.423.635
42;269230;-2.002.528;39.423.547
42;269240;-2.002.555;39.423.460
42;269250;-2.002.581;39.423.372
42;269260;-2.002.608;39.423.284
42;269270;-2.002.634;39.423.196
42;269280;-2.002.660;39.423.109
42;269290;-2.002.685;39.423.021
42;269300;-2.002.711;39.422.933
42;269310;-2.002.736;39.422.845
42;269320;-2.002.762;39.422.757
42;269330;-2.002.788;39.422.669
42;269340;-2.002.813;39.422.581
42;269350;-2.002.839;39.422.493
42;269360;-2.002.864;39.422.405
42;269370;-2.002.890;39.422.318
42;269380;-2.002.915;39.422.230
42;269390;-2.002.939;39.422.142
42;269400;-2.002.964;39.422.053
42;269410;-2.002.989;39.421.965
42;269420;-2.003.013;39.421.877
42;269430;-2.003.038;39.421.789
42;269440;-2.003.063;39.421.701
42;269450;-2.003.087;39.421.613
42;269460;-2.003.112;39.421.525
42;269470;-2.003.136;39.421.437
42;269480;-2.003.160;39.421.349
42;269490;-2.003.184;39.421.261
42;269500;-2.003.208;39.421.173
42;269510;-2.003.231;39.421.084
42;269520;-2.003.255;39.420.996
42;269530;-2.003.279;39.420.908
42;269540;-2.003.303;39.420.820
42;269550;-2.003.326;39.420.732
42;269560;-2.003.350;39.420.643
42;269570;-2.003.373;39.420.555
42;269580;-2.003.396;39.420.467
42;269590;-2.003.419;39.420.378
42;269600;-2.003.442;39.420.290
42;269610;-2.003.465;39.420.202
42;269620;-2.003.487;39.420.113
42;269630;-2.003.510;39.420.025
42;269640;-2.003.533;39.419.937
42;269650;-2.003.556;39.419.848
42;269660;-2.003.579;39.419.760
42;269670;-2.003.601;39.419.672
42;269680;-2.003.623;39.419.583
42;269690;-2.003.645;39.419.495
42;269700;-2.003.666;39.419.406
42;269710;-2.003.688;39.419.318
42;269720;-2.003.710;39.419.229
42;269730;-2.003.732;39.419.141
42;269740;-2.003.754;39.419.052
42;269750;-2.003.776;39.418.964
42;269760;-2.003.798;39.418.875
42;269770;-2.003.819;39.418.787
42;269780;-2.003.840;39.418.698
42;269790;-2.003.861;39.418.609
42;269800;-2.003.882;39.418.521
42;269810;-2.003.903;39.418.432
42;269820;-2.003.924;39.418.343
42;269830;-2.003.944;39.418.255
42;269840;-2.003.965;39.418.166
42;269850;-2.003.986;39.418.078
42;269860;-2.004.007;39.417.989
42;269870;-2.004.027;39.417.900
42;269880;-2.004.047;39.417.811
42;269890;-2.004.067;39.417.723
42;269900;-2.004.087;39.417.634
42;269910;-2.004.107;39.417.545
42;269920;-2.004.127;39.417.456
42;269930;-2.004.147;39.417.368
42;269940;-2.004.167;39.417.279
42;269950;-2.004.187;39.417.190
42;269960;-2.004.207;39.417.101
42;269970;-2.004.226;39.417.013
42;269980;-2.004.245;39.416.924
42;269990;-2.004.264;39.416.835
42;270000;-2.004.283;39.416.746
42;270010;-2.004.302;39.416.657
42;270020;-2.004.322;39.416.568
42;270030;-2.004.341;39.416.479
42;270040;-2.004.360;39.416.390
42;270050;-2.004.379;39.416.302
42;270060;-2.004.397;39.416.213
42;270070;-2.004.416;39.416.124
42;270080;-2.004.434;39.416.035
42;270090;-2.004.452;39.415.946
42;270100;-2.004.470;39.415.857
42;270110;-2.004.488;39.415.768
42;270120;-2.004.506;39.415.679
42;270130;-2.004.524;39.415.590
42;270140;-2.004.543;39.415.501
42;270150;-2.004.561;39.415.412
42;270160;-2.004.578;39.415.323
42;270170;-2.004.595;39.415.234
42;270180;-2.004.613;39.415.144
42;270190;-2.004.630;39.415.055
42;270200;-2.004.647;39.414.966
42;270210;-2.004.664;39.414.877
42;270220;-2.004.681;39.414.788
42;270230;-2.004.699;39.414.699
42;270240;-2.004.716;39.414.610
42;270250;-2.004.733;39.414.521
42;270260;-2.004.749;39.414.431
42;270270;-2.004.766;39.414.342
42;270280;-2.004.782;39.414.253
42;270290;-2.004.798;39.414.164
42;270300;-2.004.814;39.414.075
42;270310;-2.004.831;39.413.985
42;270320;-2.004.847;39.413.896
42;270330;-2.004.863;39.413.807
42;270340;-2.004.879;39.413.718
42;270350;-2.004.896;39.413.629
42;270360;-2.004.911;39.413.539
42;270370;-2.004.926;39.413.450
42;270380;-2.004.942;39.413.361
42;270390;-2.004.957;39.413.271
42;270400;-2.004.972;39.413.182
42;270410;-2.004.988;39.413.093
42;270420;-2.005.003;39.413.003
42;270430;-2.005.018;39.412.914
42;270440;-2.005.034;39.412.825
42;270450;-2.005.049;39.412.735
42;270460;-2.005.063;39.412.646
42;270470;-2.005.077;39.412.557
42;270480;-2.005.092;39.412.467
42;270490;-2.005.106;39.412.378
42;270500;-2.005.121;39.412.288
42;270510;-2.005.135;39.412.199
42;270520;-2.005.149;39.412.110
42;270530;-2.005.164;39.412.020
42;270540;-2.005.178;39.411.931
42;270550;-2.005.192;39.411.841
42;270560;-2.005.205;39.411.752
42;270570;-2.005.219;39.411.662
42;270580;-2.005.232;39.411.573
42;270590;-2.005.246;39.411.483
42;270600;-2.005.259;39.411.394
42;270610;-2.005.273;39.411.304
42;270620;-2.005.286;39.411.215
42;270630;-2.005.299;39.411.125
42;270640;-2.005.313;39.411.036
42;270650;-2.005.326;39.410.946
42;270660;-2.005.338;39.410.857
42;270670;-2.005.351;39.410.767
42;270680;-2.005.363;39.410.678
42;270690;-2.005.376;39.410.588
42;270700;-2.005.388;39.410.498
42;270710;-2.005.401;39.410.409
42;270720;-2.005.413;39.410.319
42;270730;-2.005.426;39.410.230
42;270740;-2.005.438;39.410.140
42;270750;-2.005.450;39.410.051
42;270760;-2.005.461;39.409.961
42;270770;-2.005.473;39.409.871
42;270780;-2.005.485;39.409.782
42;270790;-2.005.496;39.409.692
42;270800;-2.005.508;39.409.602
42;270810;-2.005.519;39.409.513
42;270820;-2.005.531;39.409.423
42;270830;-2.005.542;39.409.333
42;270840;-2.005.554;39.409.244
42;270850;-2.005.564;39.409.154
42;270860;-2.005.575;39.409.064
42;270870;-2.005.586;39.408.975
42;270880;-2.005.596;39.408.885
42;270890;-2.005.607;39.408.795
42;270900;-2.005.617;39.408.705
42;270910;-2.005.628;39.408.616
42;270920;-2.005.639;39.408.526
42;270930;-2.005.649;39.408.436
42;270940;-2.005.660;39.408.346
42;270950;-2.005.669;39.408.257
42;270960;-2.005.679;39.408.167
42;270970;-2.005.689;39.408.077
42;270980;-2.005.698;39.407.987
42;270990;-2.005.708;39.407.898
42;271000;-2.005.718;39.407.808
42;271010;-2.005.727;39.407.718
42;271020;-2.005.737;39.407.628
42;271030;-2.005.747;39.407.538
42;271040;-2.005.756;39.407.449
42;271050;-2.005.765;39.407.359
42;271060;-2.005.773;39.407.269
42;271070;-2.005.782;39.407.179
42;271080;-2.005.791;39.407.089
42;271090;-2.005.799;39.406.999
42;271100;-2.005.808;39.406.910
42;271110;-2.005.817;39.406.820
42;271120;-2.005.826;39.406.730
42;271130;-2.005.834;39.406.640
42;271140;-2.005.842;39.406.550
42;271150;-2.005.850;39.406.460
42;271160;-2.005.858;39.406.370
42;271170;-2.005.866;39.406.280
42;271180;-2.005.873;39.406.191
42;271190;-2.005.881;39.406.101
42;271200;-2.005.889;39.406.011
42;271210;-2.005.897;39.405.921
42;271220;-2.005.904;39.405.831
42;271230;-2.005.912;39.405.741
42;271240;-2.005.919;39.405.651
42;271250;-2.005.926;39.405.561
42;271260;-2.005.933;39.405.471
42;271270;-2.005.940;39.405.381
42;271280;-2.005.947;39.405.291
42;271290;-2.005.953;39.405.201
42;271300;-2.005.960;39.405.111
42;271310;-2.005.967;39.405.022
42;271320;-2.005.974;39.404.932
42;271330;-2.005.981;39.404.842
42;271340;-2.005.986;39.404.752
42;271350;-2.005.992;39.404.662
42;271360;-2.005.998;39.404.572
42;271370;-2.006.004;39.404.482
42;271380;-2.006.010;39.404.392
42;271390;-2.006.016;39.404.302
42;271400;-2.006.022;39.404.212
42;271410;-2.006.028;39.404.122
42;271420;-2.006.033;39.404.032
42;271430;-2.006.039;39.403.942
42;271440;-2.006.044;39.403.852
42;271450;-2.006.049;39.403.762
42;271460;-2.006.054;39.403.672
42;271470;-2.006.059;39.403.582
42;271480;-2.006.064;39.403.492
42;271490;-2.006.069;39.403.402
42;271500;-2.006.074;39.403.312
42;271510;-2.006.079;39.403.222
42;271520;-2.006.083;39.403.132
42;271530;-2.006.087;39.403.042
42;271540;-2.006.092;39.402.952
42;271550;-2.006.096;39.402.862
42;271560;-2.006.100;39.402.771
42;271570;-2.006.104;39.402.681
42;271580;-2.006.108;39.402.591
42;271590;-2.006.113;39.402.501
42;271600;-2.006.117;39.402.411
42;271610;-2.006.120;39.402.321
42;271620;-2.006.124;39.402.231
42;271630;-2.006.127;39.402.141
42;271640;-2.006.131;39.402.051
42;271650;-2.006.134;39.401.961
42;271660;-2.006.138;39.401.871
42;271670;-2.006.141;39.401.781
42;271680;-2.006.145;39.401.691
42;271690;-2.006.148;39.401.601
42;271700;-2.006.152;39.401.511
42;271710;-2.006.155;39.401.421
42;271720;-2.006.158;39.401.331
42;271730;-2.006.161;39.401.241
42;271740;-2.006.163;39.401.150
42;271750;-2.006.166;39.401.060
42;271760;-2.006.169;39.400.970
42;271770;-2.006.172;39.400.880
42;271780;-2.006.175;39.400.790
42;271790;-2.006.178;39.400.700
42;271800;-2.006.181;39.400.610
42;271810;-2.006.183;39.400.520
42;271820;-2.006.186;39.400.430
42;271830;-2.006.189;39.400.340
42;271840;-2.006.192;39.400.250
42;271850;-2.006.194;39.400.160
42;271860;-2.006.197;39.400.070
42;271870;-2.006.199;39.399.980
42;271880;-2.006.202;39.399.889
42;271890;-2.006.204;39.399.799
42;271900;-2.006.207;39.399.709
42;271910;-2.006.209;39.399.619
42;271920;-2.006.212;39.399.529
42;271930;-2.006.215;39.399.439
42;271940;-2.006.217;39.399.349
42;271950;-2.006.220;39.399.259
42;271960;-2.006.222;39.399.169
42;271970;-2.006.224;39.399.079
42;271980;-2.006.227;39.398.989
42;271990;-2.006.229;39.398.899
42;272000;-2.006.232;39.398.809
42;272010;-2.006.234;39.398.718
42;272020;-2.006.237;39.398.628
42;272030;-2.006.239;39.398.538
42;272040;-2.006.242;39.398.448
42;272050;-2.006.244;39.398.358
42;272060;-2.006.247;39.398.268
42;272070;-2.006.249;39.398.178
42;272080;-2.006.252;39.398.088
42;272090;-2.006.254;39.397.998
42;272100;-2.006.256;39.397.908
42;272110;-2.006.259;39.397.818
42;272120;-2.006.261;39.397.728
42;272130;-2.006.264;39.397.638
42;272140;-2.006.266;39.397.547
42;272150;-2.006.269;39.397.457
42;272160;-2.006.271;39.397.367
42;272170;-2.006.274;39.397.277
42;272180;-2.006.276;39.397.187
42;272190;-2.006.279;39.397.097
42;272200;-2.006.281;39.397.007
42;272210;-2.006.284;39.396.917
42;272220;-2.006.286;39.396.827
42;272230;-2.006.288;39.396.737
42;272240;-2.006.291;39.396.647
42;272250;-2.006.293;39.396.557
42;272260;-2.006.296;39.396.466
42;272270;-2.006.298;39.396.376
42;272280;-2.006.301;39.396.286
42;272290;-2.006.303;39.396.196
42;272300;-2.006.306;39.396.106
42;272310;-2.006.308;39.396.016
42;272320;-2.006.311;39.395.926
42;272330;-2.006.313;39.395.836
42;272340;-2.006.315;39.395.746
42;272350;-2.006.318;39.395.656
42;272360;-2.006.320;39.395.566
42;272370;-2.006.323;39.395.476
42;272380;-2.006.325;39.395.386
42;272390;-2.006.328;39.395.295
42;272400;-2.006.330;39.395.205
42;272410;-2.006.333;39.395.115
42;272420;-2.006.335;39.395.025
42;272430;-2.006.338;39.394.935
42;272440;-2.006.340;39.394.845
42;272450;-2.006.342;39.394.755
42;272460;-2.006.345;39.394.665
42;272470;-2.006.347;39.394.575
42;272480;-2.006.350;39.394.485
42;272490;-2.006.352;39.394.395
42;272500;-2.006.355;39.394.305
42;272510;-2.006.357;39.394.215
42;272520;-2.006.360;39.394.124
42;272530;-2.006.362;39.394.034
42;272540;-2.006.365;39.393.944
42;272550;-2.006.367;39.393.854
42;272560;-2.006.370;39.393.764
42;272570;-2.006.372;39.393.674
42;272580;-2.006.374;39.393.584
42;272590;-2.006.377;39.393.494
42;272600;-2.006.379;39.393.404
42;272610;-2.006.382;39.393.314
42;272620;-2.006.384;39.393.224
42;272630;-2.006.387;39.393.134
42;272640;-2.006.389;39.393.044
42;272650;-2.006.392;39.392.953
42;272660;-2.006.394;39.392.863
42;272670;-2.006.397;39.392.773
42;272680;-2.006.399;39.392.683
42;272690;-2.006.401;39.392.593
42;272700;-2.006.404;39.392.503
42;272710;-2.006.406;39.392.413
42;272720;-2.006.409;39.392.323
42;272730;-2.006.411;39.392.233
42;272740;-2.006.414;39.392.143
42;272750;-2.006.416;39.392.053
42;272760;-2.006.419;39.391.963
42;272770;-2.006.421;39.391.873
42;272780;-2.006.424;39.391.782
42;272790;-2.006.426;39.391.692
42;272800;-2.006.429;39.391.602
42;272810;-2.006.431;39.391.512
42;272820;-2.006.433;39.391.422
42;272830;-2.006.436;39.391.332
42;272840;-2.006.438;39.391.242
42;272850;-2.006.441;39.391.152
42;272860;-2.006.443;39.391.062
42;272870;-2.006.446;39.390.972
42;272880;-2.006.448;39.390.882
42;272890;-2.006.451;39.390.792
42;272900;-2.006.453;39.390.701
42;272910;-2.006.456;39.390.611
42;272920;-2.006.458;39.390.521
42;272930;-2.006.460;39.390.431
42;272940;-2.006.463;39.390.341
42;272950;-2.006.465;39.390.251
42;272960;-2.006.468;39.390.161
42;272970;-2.006.470;39.390.071
42;272980;-2.006.473;39.389.981
42;272990;-2.006.475;39.389.891
42;273000;-2.006.478;39.389.801
42;273010;-2.006.480;39.389.711
42;273020;-2.006.483;39.389.621
42;273030;-2.006.485;39.389.530
42;273040;-2.006.488;39.389.440
42;273050;-2.006.490;39.389.350
42;273060;-2.006.492;39.389.260
42;273070;-2.006.495;39.389.170
42;273080;-2.006.497;39.389.080
42;273090;-2.006.500;39.388.990
42;273100;-2.006.502;39.388.900
42;273110;-2.006.505;39.388.810
42;273120;-2.006.507;39.388.720
42;273130;-2.006.510;39.388.630
42;273140;-2.006.512;39.388.540
42;273150;-2.006.515;39.388.450
42;273160;-2.006.517;39.388.359
42;273170;-2.006.519;39.388.269
42;273180;-2.006.522;39.388.179
42;273190;-2.006.524;39.388.089
42;273200;-2.006.527;39.387.999
42;273210;-2.006.529;39.387.909
42;273220;-2.006.532;39.387.819
42;273230;-2.006.534;39.387.729
42;273240;-2.006.537;39.387.639
42;273250;-2.006.539;39.387.549
42;273260;-2.006.542;39.387.459
42;273270;-2.006.544;39.387.369
42;273280;-2.006.546;39.387.279
42;273290;-2.006.549;39.387.188
42;273300;-2.006.551;39.387.098
42;273310;-2.006.554;39.387.008
42;273320;-2.006.556;39.386.918
42;273330;-2.006.559;39.386.828
42;273340;-2.006.561;39.386.738
42;273350;-2.006.564;39.386.648
42;273360;-2.006.566;39.386.558
42;273370;-2.006.569;39.386.468
42;273380;-2.006.571;39.386.378
42;273390;-2.006.574;39.386.288
42;273400;-2.006.576;39.386.198
42;273410;-2.006.578;39.386.108
42;273420;-2.006.581;39.386.017
42;273430;-2.006.583;39.385.927
42;273440;-2.006.586;39.385.837
42;273450;-2.006.588;39.385.747
42;273460;-2.006.591;39.385.657
42;273470;-2.006.593;39.385.567
42;273480;-2.006.596;39.385.477
42;273490;-2.006.598;39.385.387
42;273500;-2.006.601;39.385.297
42;273510;-2.006.603;39.385.207
42;273520;-2.006.605;39.385.117
42;273530;-2.006.608;39.385.027
42;273540;-2.006.610;39.384.936
42;273550;-2.006.613;39.384.846
42;273560;-2.006.615;39.384.756
42;273570;-2.006.618;39.384.666
42;273580;-2.006.620;39.384.576
42;273590;-2.006.623;39.384.486
42;273600;-2.006.625;39.384.396
